,index,Provider Id,Provider name,Hospital Ownership,Hospital overall rating,BEDS
1574,7977316,210017,GARRETT COUNTY MEMORIAL HOSPITAL,Voluntary(non-profit),4,55.0
1575,7978157,220019,HARRINGTON MEMORIAL HOSPITAL,Voluntary(non-profit),3,114.0
1576,7979382,220049,MARLBOROUGH HOSPITAL,Voluntary(non-profit),2,67.0
1577,7980826,220065,NOBLE HOSPITAL,Voluntary(non-profit),4,97.0
1578,7982122,230015,THREE RIVERS HEALTH,Government,3,60.0
1579,7982446,230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,Voluntary(non-profit),5,67.0
1580,7984655,230035,SPECTRUM HEALTH UNITED MEMORIAL - UNITED CAMPUS,Voluntary(non-profit),5,49.0
1581,7985384,230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,Voluntary(non-profit),4,136.0
1582,7987148,230121,MEMORIAL HEALTHCARE,Voluntary(non-profit),2,107.0
1583,7988048,230133,OTSEGO MEMORIAL HOSPITAL,Voluntary(non-profit),4,46.0
1584,7988244,230180,MIDMICHIGAN MEDICAL CENTER-CLARE,Voluntary(non-profit),4,49.0
1585,7988920,230241,ST JOHN RIVER DISTRICT HOSPITAL,Government,4,68.0
1586,7989449,240030,DOUGLAS COUNTY HOSPITAL,Government,5,127.0
1587,7990125,240056,RIDGEVIEW MEDICAL CENTER,Voluntary(non-profit),3,109.0
1588,7991806,240207,FAIRVIEW RIDGES HOSPITAL,Voluntary(non-profit),4,165.0
1589,7995287,240213,HEALTHEAST WOODWINDS HOSPITAL,Voluntary(non-profit),4,86.0
1590,7996887,250050,OCH REGIONAL MEDICAL CENTER,Government,3,96.0
1591,7997463,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,Government,2,160.0
1592,8001559,250138,RIVER OAKS HOSPITAL,Individual Business,3,126.0
1593,8002715,260022,NORTHEAST REGIONAL MEDICAL CENTER,Individual Business,3,93.0
1594,8003556,260024,TEXAS COUNTY MEMORIAL HOSPITAL,Voluntary(non-profit),3,60.0
1595,8003917,260113,MISSOURI DELTA MEDICAL CENTER,Voluntary(non-profit),4,144.0
1596,8005598,260190,LEE'S SUMMIT MEDICAL CENTER,Individual Business,3,64.0
1597,8006622,260195,CITIZENS MEMORIAL HOSPITAL,Government,2,86.0
1598,8007522,270017,ST JAMES HEALTHCARE,Voluntary(non-profit),3,98.0
1599,8008678,270023,COMMUNITY MEDICAL CENTER INC,Voluntary(non-profit),3,151.0
1600,8009207,280065,GREAT PLAINS REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,62.0
1601,8009208,280065,GREAT PLAINS REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,116.0
1602,8013625,280077,FREMONT AREA MEDICAL CENTER,Government,3,81.0
1603,8015146,280111,COLUMBUS COMMUNITY HOSPITAL,Voluntary(non-profit),4,40.0
1604,8015147,280111,COLUMBUS COMMUNITY HOSPITAL,Voluntary(non-profit),4,51.0
1605,8016604,290032,NORTHERN NEVADA MEDICAL CENTER,Individual Business,1,108.0
1606,8017693,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,Individual Business,1,171.0
1607,8020609,300014,FRISBIE MEMORIAL HOSPITAL,Voluntary(non-profit),5,112.0
1608,8022209,300018,WENTWORTH-DOUGLASS HOSPITAL,Voluntary(non-profit),4,178.0
1609,8027109,300019,CHESHIRE MEDICAL CENTER,Voluntary(non-profit),4,169.0
1610,8028630,320003,ALTA VISTA REGIONAL HOSPITAL,Government,3,54.0
1611,8028886,320065,LEA REGIONAL MEDICAL CENTER,Individual Business,2,186.0
1612,8029462,330003,ALBANY MEMORIAL HOSPITAL,Voluntary(non-profit),3,165.0
1613,8031226,330058,GENEVA GENERAL HOSPITAL,Voluntary(non-profit),2,132.0
1614,8032067,330079,ADIRONDACK MEDICAL CENTER,Voluntary(non-profit),4,97.0
1615,8032508,330084,ALICE HYDE MEDICAL CENTER,Voluntary(non-profit),2,76.0
1616,8033408,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,Voluntary(non-profit),3,60.0
1617,8034852,330102,KENMORE MERCY HOSPITAL,Voluntary(non-profit),4,184.0
1618,8036296,330135,BON SECOURS COMMUNITY HOSPITAL,Voluntary(non-profit),4,122.0
1619,8038412,330197,CANTON-POTSDAM HOSPITAL,Voluntary(non-profit),3,94.0
1620,8039373,330240,HARLEM HOSPITAL CENTER,Government,1,282.0
1621,8040462,330386,CATSKILL REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,154.0
1622,8042062,340003,NORTHERN HOSPITAL OF SURRY COUNTY,Government,4,133.0
1623,8043431,340060,MOREHEAD MEMORIAL HOSPITAL,Voluntary(non-profit),3,242.0
1624,8046795,340064,WILKES REGIONAL MEDICAL CENTER,Government,3,130.0
1625,8048644,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,Voluntary(non-profit),3,154.0
1626,8052008,340132,MARIA PARHAM MEDICAL CENTER,Individual Business,2,102.0
1627,8053689,340133,MARTIN GENERAL HOSPITAL,Government,2,49.0
1628,8054530,340144,DAVIS REGIONAL MEDICAL CENTER,Individual Business,3,149.0
1629,8056051,340158,BRUNSWICK COMMUNITY HOSPITAL,Voluntary(non-profit),3,60.0
1630,8057276,360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,Voluntary(non-profit),4,123.0
1631,8057805,360010,UNION HOSPITAL,Voluntary(non-profit),4,157.0
1632,8060109,360011,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,270.0
1633,8060110,360011,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,49.0
1634,8060111,360011,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,115.0
1635,8073177,360026,GREENE MEMORIAL HOSPITAL,Voluntary(non-profit),3,49.0
1636,8074402,360029,WOOD COUNTY HOSPITAL,Voluntary(non-profit),4,196.0
1637,8075131,360036,WOOSTER COMMUNITY HOSPITAL,Government,4,150.0
1638,8076895,360037,ST VINCENT CHARITY MEDICAL CENTER,Voluntary(non-profit),4,448.0
1639,8078495,360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,Voluntary(non-profit),3,70.0
1640,8079024,360054,HOLZER MEDICAL CENTER,Voluntary(non-profit),2,287.0
1641,8082388,360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,Government,4,88.0
1642,8082644,360107,BELLEVUE HOSPITAL,Voluntary(non-profit),3,59.0
1643,8082900,360150,SUMMA WESTERN RESERVE HOSPITAL,Voluntary(non-profit),3,272.0
1644,8083741,360151,AFFINITY MEDICAL CENTER,Individual Business,3,156.0
1645,8085037,360152,DOCTORS HOSPITAL,Voluntary(non-profit),4,354.0
1646,8085038,360152,DOCTORS HOSPITAL,Voluntary(non-profit),4,146.0
1647,8085039,360152,DOCTORS HOSPITAL,Voluntary(non-profit),4,251.0
1648,8095480,360170,BERGER HOSPITAL,Government,2,82.0
1649,8096264,360192,UH GEAUGA MEDICAL CENTER,Voluntary(non-profit),4,225.0
1650,8099289,360210,GRADY MEMORIAL HOSPITAL,Voluntary(non-profit),4,99.0
1651,8099290,360210,GRADY MEMORIAL HOSPITAL,Voluntary(non-profit),4,953.0
1652,8099291,360210,GRADY MEMORIAL HOSPITAL,Voluntary(non-profit),4,152.0
1653,8101017,360218,LICKING MEMORIAL HOSPITAL,Voluntary(non-profit),3,213.0
1654,8103721,360234,MERCY FRANCISCAN HOSPITAL - MT AIRY,Voluntary(non-profit),5,170.0
1655,8106637,360236,MERCY HOSPITAL CLERMONT,Voluntary(non-profit),4,148.0
1656,8109038,360270,MERCY HOSPITAL OF DEFIANCE,Individual Business,5,23.0
1657,8109362,370022,JACKSON COUNTY MEMORIAL HOSPITAL,Government,3,49.0
1658,8111126,370034,MCALESTER REGIONAL HEALTH CENTER,Voluntary(non-profit),2,170.0
1659,8113335,370054,GRADY MEMORIAL HOSPITAL,Government,4,99.0
1660,8113336,370054,GRADY MEMORIAL HOSPITAL,Government,4,953.0
1661,8113337,370054,GRADY MEMORIAL HOSPITAL,Government,4,152.0
1662,8114787,370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,Government,2,249.0
1663,8117703,370113,INTEGRIS GROVE HOSPITAL,Voluntary(non-profit),4,58.0
1664,8118999,380021,TUALITY COMMUNITY HOSPITAL,Voluntary(non-profit),4,215.0
1665,8119624,380022,SAMARITAN ALBANY GENERAL HOSPITAL,Voluntary(non-profit),3,73.0
1666,8120065,380025,LEGACY MOUNT HOOD MEDICAL CENTER,Voluntary(non-profit),3,111.0
1667,8120965,380071,WILLAMETTE VALLEY MEDICAL CENTER,Voluntary(non-profit),4,88.0
1668,8121989,380091,KAISER SUNNYSIDE MEDICAL CENTER,Voluntary(non-profit),4,269.0
1669,8122053,390012,LANSDALE HOSPITAL,Voluntary(non-profit),3,135.0
1670,8125534,390035,ST LUKE'S QUAKERTOWN HOSPITAL,Voluntary(non-profit),4,62.0
1671,8126263,390039,SOMERSET HOSPITAL,Voluntary(non-profit),3,150.0
1672,8126792,390061,LANCASTER REGIONAL MEDICAL CENTER,Individual Business,3,214.0
1673,8127881,390070,LOWER BUCKS HOSPITAL,Individual Business,4,186.0
1674,8129106,390093,CLARION HOSPITAL,Voluntary(non-profit),2,82.0
1675,8129835,390096,ST JOSEPH MEDICAL CENTER,Voluntary(non-profit),2,-999.0
1676,8133679,390118,BRADFORD REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,107.0
1677,8134768,390125,WAYNE MEMORIAL HOSPITAL,Voluntary(non-profit),2,88.0
1678,8134769,390125,WAYNE MEMORIAL HOSPITAL,Voluntary(non-profit),2,112.0
1679,8134770,390125,WAYNE MEMORIAL HOSPITAL,Voluntary(non-profit),2,316.0
1680,8138035,390127,PHOENIXVILLE HOSPITAL,Individual Business,2,137.0
1681,8141399,390138,WAYNESBORO HOSPITAL,Voluntary(non-profit),3,64.0
1682,8142299,390146,WARREN GENERAL HOSPITAL,Voluntary(non-profit),3,89.0
1683,8143199,390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,Voluntary(non-profit),5,45.0
1684,8144099,390304,ROXBOROUGH MEMORIAL HOSPITAL,Individual Business,2,137.0
1685,8145468,410001,MEMORIAL HOSPITAL OF RHODE ISLAND,Voluntary(non-profit),3,294.0
1686,8147968,410004,ROGER WILLIAMS MEDICAL CENTER,Voluntary(non-profit),1,177.0
1687,8150084,410006,NEWPORT HOSPITAL,Voluntary(non-profit),4,124.0
1688,8151453,420010,CAROLINA PINES REGIONAL MEDICAL CENTER,Individual Business,2,116.0
1689,8153662,420030,COLLETON MEDICAL CENTER,Individual Business,3,131.0
1690,8154887,420036,SPRINGS MEMORIAL HOSPITAL,Individual Business,1,211.0
1691,8158856,420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,Voluntary(non-profit),4,90.0
1692,8159297,420089,EAST COOPER MEDICAL CENTER,Individual Business,5,130.0
1693,8160138,420101,COASTAL CAROLINA HOSPITAL,Individual Business,2,41.0
1694,8160499,430005,PRAIRIE LAKES HOSPITAL,Voluntary(non-profit),4,81.0
1695,8161943,430015,ST MARYS HOSPITAL,Voluntary(non-profit),4,113.0
1696,8161944,430015,ST MARYS HOSPITAL,Voluntary(non-profit),4,-999.0
1697,8161945,430015,ST MARYS HOSPITAL,Voluntary(non-profit),4,98.0
1698,8161946,430015,ST MARYS HOSPITAL,Voluntary(non-profit),4,440.0
1699,8162427,440009,CUMBERLAND MEDICAL CENTER,Voluntary(non-profit),3,189.0
1700,8167188,440065,NORTHCREST MEDICAL CENTER,Voluntary(non-profit),3,109.0
1701,8168277,440081,LECONTE MEDICAL CENTER,Voluntary(non-profit),2,79.0
1702,8169238,440084,SWEETWATER HOSPITAL ASSOCIATION,Voluntary(non-profit),3,59.0
1703,8169767,440151,RIVER PARK HOSPITAL,Individual Business,4,165.0
1704,8171211,440176,INDIAN PATH MEDICAL CENTER,Voluntary(non-profit),3,239.0
1705,8172580,450024,UNIVERSITY MEDICAL CENTER OF EL PASO,Government,2,394.0
1706,8173480,450035,ST JOSEPH MEDICAL CENTER,Individual Business,2,-999.0
1707,8175596,450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,Voluntary(non-profit),3,175.0
1708,8178621,450080,TITUS REGIONAL MEDICAL CENTER,Government,3,164.0
1709,8179846,450090,NORTH TEXAS MEDICAL CENTER,Government,3,60.0
1710,8180015,450104,GUADALUPE REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,125.0
1711,8182319,450152,METROPLEX HOSPITAL,Voluntary(non-profit),3,172.0
1712,8185344,450154,VAL VERDE REGIONAL MEDICAL CENTER,Government,3,93.0
1713,8186185,450163,CHRISTUS SPOHN HOSPITAL KLEBERG,Voluntary(non-profit),2,100.0
1714,8186861,450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,Individual Business,3,67.0
1715,8187486,450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,Voluntary(non-profit),3,91.0
1716,8188162,450330,OAKBEND MEDICAL CENTER,Government,3,168.0
1717,8190371,450340,SAN ANGELO COMMUNITY MEDICAL CENTER,Individual Business,4,131.0
1718,8192772,450347,HUNTSVILLE MEMORIAL HOSPITAL,Voluntary(non-profit),1,123.0
1719,8193733,450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,Voluntary(non-profit),5,69.0
1720,8194958,450400,PARKVIEW REGIONAL HOSPITAL,Individual Business,4,59.0
1721,8195282,450465,MATAGORDA REGIONAL MEDICAL CENTER,Government,4,58.0
1722,8196507,450656,NACOGDOCHES MEDICAL CENTER,Voluntary(non-profit),3,153.0
1723,8198623,450669,MEDICAL CENTER OF LEWISVILLE,Voluntary(non-profit),3,202.0
1724,8201024,450678,DOCTORS HOSPITAL,Individual Business,2,354.0
1725,8201025,450678,DOCTORS HOSPITAL,Individual Business,2,146.0
1726,8201026,450678,DOCTORS HOSPITAL,Individual Business,2,251.0
1727,8211116,450688,DALLAS REGIONAL MEDICAL CENTER,Individual Business,1,202.0
1728,8213517,450747,PALESTINE REGIONAL MEDICAL CENTER,Individual Business,3,86.0
1729,8214742,460042,LAKEVIEW HOSPITAL,Individual Business,4,119.0
1730,8215271,470011,BRATTLEBORO MEMORIAL HOSPITAL,Voluntary(non-profit),4,61.0
1731,8215496,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,Voluntary(non-profit),5,-999.0
1732,8217096,490001,NORTON COMMUNITY HOSPITAL,Voluntary(non-profit),3,129.0
1733,8217996,490038,SMYTH COUNTY COMMUNITY HOSPITAL,Voluntary(non-profit),3,154.0
1734,8217997,490038,SMYTH COUNTY COMMUNITY HOSPITAL,Voluntary(non-profit),3,44.0
1735,8219454,490060,CLINCH VALLEY MEDICAL CENTER,Individual Business,4,175.0
1736,8221479,490088,BEDFORD MEMORIAL HOSPITAL,Voluntary(non-profit),4,50.0
1737,8221920,490092,SOUTHAMPTON MEMORIAL HOSPITAL,Individual Business,2,90.0
1738,8222944,490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,Individual Business,2,80.0
1739,8223785,490110,LEWISGALE HOSPITAL MONTGOMERY,Individual Business,2,146.0
1740,8225549,490115,TWIN COUNTY REGIONAL HOSPITAL,Voluntary(non-profit),2,141.0
1741,8227230,490126,LEWISGALE HOSPITAL ALLEGHANY,Voluntary(non-profit),3,205.0
1742,8229346,500003,SKAGIT VALLEY HOSPITAL,Government,2,137.0
1743,8233067,500007,ISLAND HOSPITAL,Government,3,43.0
1744,8233851,500151,ST ANTHONY HOSPITAL,Voluntary(non-profit),4,25.0
1745,8233852,500151,ST ANTHONY HOSPITAL,Voluntary(non-profit),4,30.0
1746,8239469,510013,REYNOLDS MEMORIAL HOSPITAL,Voluntary(non-profit),3,127.0
1747,8240045,510023,WEIRTON MEDICAL CENTER,Government,3,238.0
1748,8242446,510030,DAVIS MEMORIAL HOSPITAL,Voluntary(non-profit),2,90.0
1749,8245150,510047,FAIRMONT GENERAL HOSPITAL,Voluntary(non-profit),2,268.0
1750,8246999,510062,BECKLEY ARH HOSPITAL,Voluntary(non-profit),3,173.0
1751,8250363,510071,BLUEFIELD REGIONAL MEDICAL CENTER,Individual Business,2,240.0
1752,8253844,520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,Voluntary(non-profit),5,94.0
1753,8254805,520011,LAKEVIEW MED CENTER,Voluntary(non-profit),5,40.0
1754,8255246,520019,MINISTRY ST MARYS HOSPITAL,Voluntary(non-profit),4,73.0
1755,8255871,520034,AURORA MED CTR MANITOWOC CTY,Voluntary(non-profit),5,69.0
1756,8256195,520035,AURORA SHEBOYGAN MEM MED CTR,Voluntary(non-profit),5,185.0
1757,8256871,520062,OCONOMOWOC MEM HSPTL,Voluntary(non-profit),3,156.0
1758,8257496,520071,FORT HEALTHCARE,Voluntary(non-profit),5,82.0
1759,8258337,520076,BEAVER DAM COM HSPTL,Voluntary(non-profit),4,125.0
1760,8258962,520091,HOWARD YOUNG MED CTR,Voluntary(non-profit),4,99.0
1761,8259587,520097,ST MARYS HSPTL MED CTR,Voluntary(non-profit),3,158.0
1762,8260743,520102,AURORA LAKELAND MED CTR,Voluntary(non-profit),5,109.0
1763,8261767,520113,BAY AREA MED CTR,Voluntary(non-profit),4,99.0
1764,8264903,520189,AURORA MED CTR KENOSHA,Voluntary(non-profit),5,74.0
1765,8266059,520207,AURORA MEDICAL CENTER,Voluntary(non-profit),5,127.0
1766,8266060,520207,AURORA MEDICAL CENTER,Voluntary(non-profit),5,117.0
1767,8267027,530006,SHERIDAN MEMORIAL HOSPITAL,Government,3,97.0
1768,8267252,670056,SETON MEDICAL CENTER HAYS,Voluntary(non-profit),2,112.0
1769,8269016,10120,MONROE COUNTY HOSPITAL,Government,3,25.0
1770,8269018,10120,MONROE COUNTY HOSPITAL,Government,3,94.0
1771,8270339,50407,CHINESE HOSPITAL,Voluntary(non-profit),4,54.0
1772,8270595,60071,DELTA COUNTY MEMORIAL HOSPITAL,Government,4,49.0
1773,8271324,70003,DAY KIMBALL HOSPITAL,Voluntary(non-profit),4,104.0
1774,8272693,70004,SHARON HOSPITAL,Individual Business,4,78.0
1775,8273593,140001,GRAHAM HOSPITAL ASSOCIATION,Voluntary(non-profit),3,93.0
1776,8274077,140012,KATHERINE SHAW BETHEA HOSPITAL,Voluntary(non-profit),4,80.0
1777,8276286,140147,RICHLAND MEMORIAL HOSPITAL,Voluntary(non-profit),3,90.0
1778,8277127,150061,DAVIESS COMMUNITY HOSPITAL,Voluntary(non-profit),4,80.0
1779,8277611,150133,KOSCIUSKO COMMUNITY HOSPITAL,Individual Business,3,72.0
1780,8278907,160032,SKIFF MEDICAL CENTER,Government,3,68.0
1781,8279307,170017,SUSAN B ALLEN MEMORIAL HOSPITAL,Voluntary(non-profit),3,68.0
1782,8279563,220095,HEYWOOD HOSPITAL,Voluntary(non-profit),3,134.0
1783,8280932,230174,NORTH OTTAWA COMMUNITY HOSPITAL,Government,4,81.0
1784,8281013,250123,GARDEN PARK MEDICAL CENTER,Individual Business,2,130.0
1785,8281913,260057,CAMERON REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,58.0
1786,8282442,260175,GOLDEN VALLEY MEMORIAL HOSPITAL,Government,4,19.0
1787,8283118,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,Voluntary(non-profit),2,171.0
1788,8284207,360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,189.0
1789,8286232,380001,MID-COLUMBIA MEDICAL CENTER,Voluntary(non-profit),3,49.0
1790,8286457,380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,Voluntary(non-profit),4,89.0
1791,8286653,390220,JENNERSVILLE REGIONAL HOSPITAL,Voluntary(non-profit),3,59.0
1792,8287742,450833,ENNIS REGIONAL MEDICAL CENTER,Individual Business,4,60.0
1793,8288318,460007,VALLEY VIEW MEDICAL CENTER,Voluntary(non-profit),4,48.0
1794,8288319,460007,VALLEY VIEW MEDICAL CENTER,Voluntary(non-profit),4,66.0
1795,8288656,10097,ELMORE COMMUNITY HOSPITAL,Government,4,69.0
1796,8288737,50296,HAZEL HAWKINS MEMORIAL HOSPITAL,Government,2,119.0
1797,8289137,50378,PACIFICA HOSPITAL OF THE VALLEY,Individual Business,2,231.0
1798,8289578,50568,MADERA COMMUNITY HOSPITAL,Voluntary(non-profit),2,106.0
1799,8290803,50684,MENIFEE VALLEY MEDICAL CENTER,Individual Business,1,84.0
1800,8291764,100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,180.0
1801,8293445,100267,ENGLEWOOD COMMUNITY HOSPITAL,Individual Business,4,100.0
1802,8295561,100284,WESTCHESTER GENERAL HOSPITAL,Individual Business,2,197.0
1803,8297586,140068,ROSELAND COMMUNITY HOSPITAL,Voluntary(non-profit),1,115.0
1804,8298370,140095,SAINT ANTHONY HOSPITAL,Voluntary(non-profit),2,151.0
1805,8299270,140103,ST BERNARD HOSPITAL,Voluntary(non-profit),1,100.0
1806,8300294,140120,PEKIN MEMORIAL HOSPITAL,Voluntary(non-profit),2,125.0
1807,8301255,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,Voluntary(non-profit),4,56.0
1808,8301931,180021,PINEVILLE COMMUNITY HOSPITAL,Voluntary(non-profit),3,120.0
1809,8303020,180078,PAUL B HALL REGIONAL MEDICAL CENTER,Individual Business,4,72.0
1810,8304044,180128,THREE RIVERS MEDICAL CENTER,Individual Business,4,90.0
1811,8304885,190013,WEST CALCASIEU CAMERON HOSPITAL,Government,4,79.0
1812,8306254,190164,BYRD REGIONAL HOSPITAL,Individual Business,2,60.0
1813,8307410,200052,NORTHERN MAINE MEDICAL CENTER,Voluntary(non-profit),5,49.0
1814,8307851,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,Voluntary(non-profit),4,58.0
1815,8308940,220098,NASHOBA VALLEY MEDICAL CENTER,Individual Business,3,42.0
1816,8309469,230037,HILLSDALE COMMUNITY HEALTH CENTER,Voluntary(non-profit),3,65.0
1817,8310493,230095,WEST BRANCH REGIONAL MEDICAL CENTER,Government,3,88.0
1818,8311718,230217,OAKLAWN HOSPITAL,Voluntary(non-profit),5,77.0
1819,8312742,250082,DELTA REGIONAL MEDICAL CENTER,Government,1,227.0
1820,8316711,310118,MEADOWLANDS HOSPITAL MEDICAL CENTER,Individual Business,2,234.0
1821,8317611,330088,EASTERN LONG ISLAND HOSPITAL,Voluntary(non-profit),4,90.0
1822,8318236,330103,OLEAN GENERAL HOSPITAL,Individual Business,2,186.0
1823,8320540,330163,EASTERN NIAGARA HOSPITAL,Voluntary(non-profit),2,71.0
1824,8320541,330163,EASTERN NIAGARA HOSPITAL,Voluntary(non-profit),2,140.0
1825,8324412,330205,ST ANTHONY COMMUNITY HOSPITAL,Voluntary(non-profit),2,60.0
1826,8324896,330276,NATHAN LITTAUER HOSPITAL,Voluntary(non-profit),4,74.0
1827,8325920,360075,UHHS RICHMOND HEIGHTS HOSPITAL,Individual Business,4,213.0
1828,8327145,360089,MERCY TIFFIN HOSPITAL,Voluntary(non-profit),5,120.0
1829,8327545,360096,EAST LIVERPOOL CITY HOSPITAL,Voluntary(non-profit),3,152.0
1830,8328989,360259,BAY PARK COMMUNITY HOSPITAL,Voluntary(non-profit),5,91.0
1831,8329518,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,Voluntary(non-profit),4,144.0
1832,8330143,370158,PURCELL MUNICIPAL HOSPITAL,Government,4,39.0
1833,8330467,370166,WAGONER COMMUNITY HOSPITAL,Government,3,100.0
1834,8330611,390037,HERITAGE VALLEY SEWICKLEY,Voluntary(non-profit),3,186.0
1835,8331907,390072,BERWICK HOSPITAL CENTER,Individual Business,2,101.0
1836,8332691,390199,PUNXSUTAWNEY AREA HOSPITAL,Voluntary(non-profit),4,49.0
1837,8333015,440008,HENDERSON COUNTY COMMUNITY HOSPITAL,Individual Business,4,45.0
1838,8333339,440018,SYCAMORE SHOALS HOSPITAL,Voluntary(non-profit),3,121.0
1839,8334363,440187,LIVINGSTON REGIONAL HOSPITAL,Individual Business,2,82.0
1840,8335519,450597,CUERO COMMUNITY HOSPITAL,Government,4,49.0
1841,8336003,450653,SCENIC MOUNTAIN MEDICAL CENTER,Individual Business,2,150.0
1842,8336787,450654,STARR COUNTY MEMORIAL HOSPITAL,Government,2,48.0
1843,8337111,490114,WELLMONT LONESOME PINE HOSPITAL,Voluntary(non-profit),2,60.0
1844,8337895,510077,WILLIAMSON MEMORIAL HOSPITAL,Voluntary(non-profit),3,76.0
1845,8338520,520041,DIVINE SAVIOR HLTHCARE,Voluntary(non-profit),2,73.0
1846,8339145,100124,SANTA ROSA MEDICAL CENTER,Individual Business,3,105.0
1847,8340666,210060,FORT WASHINGTON HOSPITAL,Voluntary(non-profit),2,37.0
1848,8341450,10101,CITIZENS BAPTIST MEDICAL CENTER,Voluntary(non-profit),3,103.0
1849,8342350,50641,EAST LOS ANGELES DOCTORS HOSPITAL,Individual Business,3,127.0
1850,8342711,50758,MONTCLAIR HOSPITAL MEDICAL CENTER,Voluntary(non-profit),2,102.0
1851,8343240,60011,DENVER HEALTH MEDICAL CENTER,Government,2,409.0
1852,8344329,100206,MEMORIAL HOSPITAL OF TAMPA,Individual Business,2,139.0
1853,8345929,100230,MEMORIAL HOSPITAL PEMBROKE,Government,4,149.0
1854,8347373,140083,LORETTO HOSPITAL,Voluntary(non-profit),3,176.0
1855,8347902,140197,METHODIST HOSPITAL OF CHICAGO,Voluntary(non-profit),2,189.0
1856,8348478,140206,NORWEGIAN-AMERICAN HOSPITAL,Voluntary(non-profit),1,155.0
1857,8349319,170120,LABETTE HEALTH,Government,5,55.0
1858,8349895,250077,WAYNE GENERAL HOSPITAL,Government,3,80.0
1859,8350571,260074,MOBERLY REGIONAL MEDICAL CENTER,Individual Business,4,101.0
1860,8351300,290005,NORTH VISTA HOSPITAL,Voluntary(non-profit),2,198.0
1861,8352525,330199,METROPOLITAN HOSPITAL CENTER,Government,1,338.0
1862,8353009,330223,MASSENA MEMORIAL HOSPITAL,Government,2,50.0
1863,8353685,330385,NORTH CENTRAL BRONX HOSPITAL,Government,2,213.0
1864,8353910,370100,CHOCTAW MEMORIAL HOSPITAL,Government,2,34.0
1865,8354394,450749,EAST TEXAS MEDICAL CENTER TRINITY,Voluntary(non-profit),3,45.0
1866,8354515,10108,PRATTVILLE BAPTIST HOSPITAL,Government,4,85.0
1867,8355091,100140,BAPTIST MEDICAL CENTER - NASSAU,Government,4,54.0
1868,8355667,110201,COLISEUM NORTHSIDE HOSPITAL,Individual Business,4,103.0
1869,8356691,240020,CAMBRIDGE MEDICAL CENTER,Voluntary(non-profit),4,86.0
1870,8357267,260162,BARNES-JEWISH WEST COUNTY HOSPITAL,Voluntary(non-profit),5,113.0
1871,8357667,360040,KNOX COMMUNITY HOSPITAL,Voluntary(non-profit),3,111.0
1872,8358691,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,112.0
1873,8358692,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,25.0
1874,8358693,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,67.0
1875,8358695,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,-999.0
1876,8358696,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,24.0
1877,8358697,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,345.0
1878,8358699,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,83.0
1879,8358700,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,100.0
1880,8358701,360156,MEMORIAL HOSPITAL,Voluntary(non-profit),5,14.0
1881,8362662,460006,LDS HOSPITAL,Voluntary(non-profit),5,241.0
