,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Hospital Referral Region Description,Provider Zip Code, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments,Latitude,Longitude
1057,170074,GEARY COMMUNITY HOSPITAL,1102 ST MARY'S ROAD,JUNCTION CITY,KS,KS - Topeka,66441.0,17.8,14067.582,5210.6320000000005,4113.737999999999,39.0140681,-96.85110399999999
1058,170086,STORMONT-VAIL HEALTHCARE,1500 SW 10TH ST,TOPEKA,KS,KS - Topeka,66604.0,143.8,21256.7,5269.972,4183.516,39.0511107,-95.6956299
1059,170094,COFFEY COUNTY HOSPITAL,801 NORTH 4TH STREET,BURLINGTON,KS,KS - Topeka,66839.0,23.6,5922.8,7037.87,6147.136,38.2024168,-95.73795179999999
1060,170103,NEWTON MEDICAL CENTER,800 MEDICAL CENTER DR,NEWTON,KS,KS - Wichita,67114.0,27.2,14623.922,4338.92,3501.8540000000003,38.0240716,-97.33199359999999
1061,170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,MO - Kansas City,66204.0,136.4,24417.071999999996,4593.326,3670.9660000000003,38.9947853,-94.7117298
1062,170105,MCPHERSON HOSPITAL INC,1000 HOSPITAL DRIVE,MCPHERSON,KS,KS - Wichita,67460.0,25.2,9740.102000000003,5928.272,5107.31,38.3787437,-97.67099750000001
1063,170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,KS - Wichita,67880.0,15.0,13850.13,9452.33,8704.06,37.584549,-101.358531
1064,170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,KS - Wichita,67357.0,27.0,10571.704000000002,4973.88,4055.1079999999993,37.32108849999999,-95.26461560000001
1065,170122,VIA CHRISTI HOSPITALS WICHITA INC,929 N ST FRANCIS ST,WICHITA,KS,KS - Wichita,67214.0,176.8,20821.284000000003,5263.285999999999,4232.876,37.6999611,-97.3323514
1066,170123,WESLEY MEDICAL CENTER,550 N HILLSIDE ST,WICHITA,KS,KS - Wichita,67214.0,87.8,30712.2,5554.2300000000005,4479.6939999999995,37.69527350000001,-97.29778309999999
1067,170133,CUSHING MEMORIAL HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,MO - Kansas City,66048.0,16.2,17901.974000000002,4991.236,4163.325999999999,39.3073199,-94.9182986
1068,170137,LAWRENCE MEMORIAL HOSPITAL,325 MAINE ST,LAWRENCE,KS,MO - Kansas City,66044.0,37.0,11608.876,4818.5199999999995,4020.0319999999992,38.9789308,-95.2485837
1069,170142,MERCY REGIONAL HEALTH CENTER,1823 COLLEGE AVE,MANHATTAN,KS,KS - Topeka,66502.0,34.6,13519.996,4492.280000000001,3625.994,39.2011158,-96.59927909999999
1070,170145,COFFEYVILLE REGIONAL MEDICAL CENTER,1400 W 4TH ST,COFFEYVILLE,KS,OK - Tulsa,67337.0,36.8,9533.721999999998,4282.255999999999,3517.472,37.0409324,-95.6393051
1071,170146,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,MO - Kansas City,66112.0,51.4,21849.578,5221.32,4171.954000000001,39.1265615,-94.7866525
1072,170150,SOUTH CENTRAL KS  MED CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,KS - Wichita,67005.0,14.75,8048.4725,5121.0825,4024.9475,37.133018,-97.03839099999999
1073,170166,MORTON COUNTY HOSPITAL,445 N HILLTOP,ELKHART,KS,TX - Amarillo,67950.0,22.5,6923.2125,6082.51,5429.8475,37.0025485,-101.9048917
1074,170175,WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,DODGE CITY,KS,KS - Wichita,67801.0,29.6,17716.503999999997,5391.017999999999,4297.196000000001,37.785425,-100.0150934
1075,170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,MO - Kansas City,66215.0,32.4,33493.206,5100.553999999999,3928.8,38.9371818,-94.72536319999999
1076,170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,MO - Kansas City,66209.0,61.8,28667.670000000002,4773.566000000001,3571.3419999999996,38.9102643,-94.6521061
1077,170185,SAINT LUKE'S SOUTH HOSPITAL,12300 METCALF AVENUE,OVERLAND PARK,KS,MO - Kansas City,66213.0,47.8,24381.384,4530.838,3698.3300000000004,38.9040646,-94.6691896
1078,170191,GREAT BEND REGIONAL HOSPITAL,514 CLEVELAND STREET,GREAT BEND,KS,KS - Wichita,67530.0,18.25,11080.002499999999,4364.95,3430.05,38.3563105,-98.7908667
1079,170192,GALICHIA HEART HOSPITAL LLC,2610 N WOODLAWN,WICHITA,KS,KS - Wichita,67220.0,33.6,8309.148,4333.996,3474.9840000000004,37.7312975,-97.2601236
1080,170197,KANSAS MEDICAL CENTER LLC,1124 WEST 21ST STREET,ANDOVER,KS,KS - Wichita,67002.0,20.0,11321.386,4277.486,3407.3100000000004,37.7243585,-97.1480114
1081,170200,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,14800 WEST ST TERESA,WICHITA,KS,KS - Wichita,67235.0,26.0,18351.956,4042.876,3108.1940000000004,37.7257513,-97.5132964
1082,180001,ST ELIZABETH FT THOMAS,85 NORTH GRAND AVENUE,FORT THOMAS,KY,KY - Covington,41075.0,57.0,14546.213999999998,5079.5199999999995,4030.4440000000004,39.078225,-84.4668834
1083,180002,WHITESBURG ARH HOSPITAL,240 HOSPITAL ROAD,WHITESBURG,KY,KY - Lexington,41858.0,71.8,14530.844000000001,4681.374,3699.844,37.1130228,-82.81266149999999
1084,180004,MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,KY,TN - Nashville,42345.0,43.4,11592.346,4966.954,3889.9919999999997,37.196602,-87.1892541
1085,180005,HIGHLANDS REGIONAL MEDICAL CENTER,5000 KENTUCKY RTE 321,PRESTONSBURG,KY,KY - Lexington,41653.0,80.6,11215.460000000001,5238.828,4373.636,37.728992,-82.76155709999999
1086,180009,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,KY,WV - Huntington,41101.0,175.8,14500.798,5134.664,4313.472,38.4703107,-82.6348908
1087,180010,SAINT JOSEPH HOSPITAL,ONE SAINT JOSEPH DRIVE,LEXINGTON,KY,KY - Lexington,40504.0,100.6,14312.596,4648.424000000001,3728.8859999999995,38.0324892,-84.52370289999999
1088,180011,SAINT JOSEPH HOSPITAL LONDON,1001 SAINT JOSEPH LANE,LONDON,KY,KY - Lexington,40741.0,64.2,16098.675999999998,5420.062,4290.902,37.1178379,-84.10910439999999
1089,180012,HARDIN MEMORIAL HOSPITAL,913 NORTH DIXIE AVENUE,ELIZABETHTOWN,KY,KY - Louisville,42701.0,122.0,10254.852000000003,4629.629999999999,3771.868,37.7131105,-85.8760009
1090,180013,THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,BOWLING GREEN,KY,TN - Nashville,42101.0,167.6,15842.214000000002,5416.85,4333.364,36.9957546,-86.4299604
1091,180016,JEWISH HOSPITAL - SHELBYVILLE,727 HOSPITAL DRIVE,SHELBYVILLE,KY,KY - Louisville,40065.0,23.5,16509.82,4846.27,3808.8575000000005,38.2090178,-85.2360657
1092,180017,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,KY - Louisville,42141.0,49.4,11867.761999999999,5367.7519999999995,4345.584000000001,37.0111014,-85.9048163
1093,180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,KY - Lexington,40351.0,51.0,12311.264,5791.120000000001,4939.796,38.1811163,-83.442287
1094,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,MAYSVILLE,KY,KY - Lexington,41056.0,40.6,11693.416000000001,4753.832,3740.102,38.6404252,-83.8083619
1095,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,TN - Knoxville,40965.0,50.6,14581.414,4929.906000000001,4119.016,36.6061506,-83.74024159999999
1096,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,TN - Knoxville,40977.0,62.4,7969.126000000001,4630.255999999999,3818.514,36.7626902,-83.70770840000002
1097,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,KY - Louisville,40033.0,30.8,15367.782000000001,5406.316000000001,4603.15,37.5705078,-85.26065609999999
1098,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,KY - Paducah,42071.0,73.4,14177.440000000002,4579.182,3705.5600000000004,36.6079783,-88.30956549999999
1099,180029,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,KY - Lexington,41701.0,91.8,17719.544,5338.1720000000005,4308.744000000001,37.2781545,-83.2283495
1100,180035,ST ELIZABETH MEDICAL CENTER NORTH,401 EAST 20TH STREET,COVINGTON,KY,KY - Covington,41014.0,180.8,14310.35,5174.816000000001,4152.2080000000005,39.0672243,-84.49980939999999
1101,180036,OUR LADY OF BELLEFONTE HOSPITAL,1000 SAINT CHRISTOPHER DRIVE,ASHLAND,KY,WV - Huntington,41101.0,49.8,13030.86,4944.0419999999995,4121.548,38.5077124,-82.69550459999999
1102,180038,OWENSBORO MEDICAL HEALTH SYSTEM,811 EAST PARRISH AVENUE,OWENSBORO,KY,KY - Owensboro,42303.0,121.0,11076.4,5846.856000000001,4902.848,37.7667091,-87.1005325
1103,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,KY - Louisville,40202.0,231.4,15846.219999999998,5712.575999999999,4722.336,38.2489682,-85.7512244
1104,180043,MEMORIAL HOSPITAL,210 MARIE LANGDON DRIVE,MANCHESTER,KY,KY - Lexington,40962.0,43.8,19167.026,5797.7880000000005,4977.178,37.162122,-83.7620857
1105,180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,KY - Lexington,41501.0,75.0,26333.496000000003,6399.96,5309.611999999999,37.4726006,-82.5261251
1106,180045,ST ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,KY - Covington,41042.0,48.8,13996.84,5239.994000000001,4211.548,39.01677979999999,-84.6315156
1107,180046,BOURBON COMMUNITY HOSPITAL,9 LINVILLE DRIVE,PARIS,KY,KY - Lexington,40361.0,17.6,10515.550000000001,4690.544,3919.218,38.2217503,-84.23856500000001
1108,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,KY - Lexington,40422.0,68.4,11054.8,5042.472,4165.616,37.6442381,-84.7732703
1109,180049,PATTIE A CLAY REGIONAL MEDICAL CENTER,801 EASTERN BYPASS,RICHMOND,KY,KY - Lexington,40475.0,30.8,9528.44,5579.2519999999995,4735.754000000001,37.7307718,-84.2923922
1110,180050,HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL,81 BALL PARK ROAD,HARLAN,KY,KY - Lexington,40831.0,63.8,12545.972000000002,5074.916,4339.848,36.810081,-83.313858
1111,180051,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,TN - Nashville,42240.0,77.4,13569.614000000001,4767.26,4046.8379999999997,36.8611126,-87.49554760000001
1112,180053,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,FLEMINGSBURG,KY,KY - Lexington,41041.0,37.6,11328.878,5161.1539999999995,4450.916,38.4218509,-83.7520783
1113,180056,METHODIST HOSPITAL,1305 N ELM ST,HENDERSON,KY,IN - Evansville,42420.0,85.6,17463.566,5382.446,4324.184,37.8543586,-87.5818836
1114,180064,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,MOUNT STERLING,KY,KY - Lexington,40353.0,30.2,9367.318,5397.699999999999,4342.63,38.0771193,-83.9452682
1115,180066,LOGAN MEMORIAL HOSPITAL,1625 NASHVILLE STREET,RUSSELLVILLE,KY,TN - Nashville,42276.0,35.8,15929.091999999999,5006.976000000001,4186.322,36.8162686,-86.8814829
1116,180067,UNIVERSITY OF KENTUCKY HOSPITAL,HOSPITAL ADMINISTRATION,LEXINGTON,KY,KY - Lexington,40536.0,85.8,19707.05,8003.848000000001,6787.468000000001,38.0217884,-84.49313540000001
1117,180069,WILLIAMSON ARH HOSPITAL,260 HOSPITAL DRIVE,SOUTH WILLIAMSO,KY,KY - Lexington,41503.0,43.4,12929.068,5048.072,4172.936,37.6764455,-82.2964535
1118,180070,TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE,LEITCHFIELD,KY,KY - Louisville,42754.0,40.6,13086.364,5142.104,4330.322,37.4727174,-86.28851999999999
1119,180078,PAUL B HALL REGIONAL MEDICAL CENTER,"625 JAMES S TRIMBLE BOULEVARD, P O BOX 1848",PAINTSVILLE,KY,KY - Lexington,41240.0,40.6,41590.042,4815.611999999999,3992.7380000000003,37.8149129,-82.8124254
1120,180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,KY - Lexington,41031.0,39.8,9598.676000000001,5420.452,4440.58,38.3886574,-84.267389
1121,180080,BAPTIST REGIONAL MEDICAL CENTER,ONE TRILLIUM WAY,CORBIN,KY,KY - Lexington,40701.0,71.0,14804.226,5009.9439999999995,4173.179999999999,36.9228938,-84.120322
1122,180087,TAYLOR REGIONAL HOSPITAL,1700 OLD LEBANON ROAD,CAMPBELLSVILLE,KY,KY - Louisville,42718.0,43.6,11110.962,5042.838000000001,4190.882,37.3664276,-85.3378037
1123,180088,"NORTON HOSPITALS, INC",200 EAST CHESTNUT STREET,LOUISVILLE,KY,KY - Louisville,40202.0,299.8,19729.879999999997,5679.476000000001,4844.73,38.2477538,-85.7507854
1124,180092,CLARK REGIONAL MEDICAL CENTER,1107 WEST LEXINGTON AVENUE,WINCHESTER,KY,KY - Lexington,40391.0,36.2,10684.582,5545.218,4355.794,38.0014637,-84.19541749999999
1125,180093,REGIONAL MEDICAL CENTER OF HOPKINS COUNTY,900 HOSPITAL DRIVE,MADISONVILLE,KY,KY - Paducah,42431.0,71.2,13160.158000000001,5056.802000000001,4108.378000000001,37.3396916,-87.49277649999999
1126,180095,CRITTENDEN HEALTH SYSTEM,520 WEST GUM STREET,MARION,KY,KY - Paducah,42064.0,32.8,7821.188,4762.9619999999995,4027.246,37.32970419999999,-88.09421689999999
1127,180101,GEORGETOWN COMMUNITY HOSPITAL,1140 LEXINGTON ROAD,GEORGETOWN,KY,KY - Lexington,40324.0,21.8,13246.710000000001,4798.236,3884.2580000000003,38.1866439,-84.5612931
1128,180102,LOURDES HOSPITAL,1530 LONE OAK ROAD,PADUCAH,KY,KY - Paducah,42001.0,92.4,13167.1,4356.608,3543.148,37.0504638,-88.6473046
1129,180103,CENTRAL BAPTIST HOSPITAL,1740 NICHOLASVILLE ROAD,LEXINGTON,KY,KY - Lexington,40503.0,101.4,15976.036000000002,5045.296,4055.986,38.0181544,-84.5119903
1130,180104,WESTERN BAPTIST HOSPITAL,2501 KENTUCKY AVENUE,PADUCAH,KY,KY - Paducah,42003.0,138.0,10672.682,4491.734,3684.256,37.074127,-88.6269737
1131,180105,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,KY - Louisville,42167.0,57.2,9401.776,5890.174000000001,5183.892,36.6989289,-85.6768045
1132,180106,"CLINTON COUNTY HOSPITAL, INC",723 BURKESVILLE ROAD,ALBANY,KY,KY - Louisville,42602.0,52.8,9608.856000000002,5420.967999999999,4743.498,36.6976563,-85.1447642
1133,180115,ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR,"145 NEWCOMB AVENUE, P O BOX 1310",MOUNT VERNON,KY,KY - Lexington,40456.0,30.0,9491.412,5747.749999999999,4942.666,37.357477,-84.33608249999999
1134,180116,JACKSON PURCHASE MEDICAL CENTER,1099 MEDICAL CENTER CIRCLE,MAYFIELD,KY,KY - Paducah,42066.0,65.0,12728.888,5003.087999999999,3873.4660000000003,36.7588002,-88.651384
1135,180117,PARKWAY REGIONAL HOSPITAL,2000 HOLIDAY LANE,FULTON,KY,KY - Paducah,42041.0,18.2,17281.002,4881.882,3920.8360000000002,36.5187533,-88.89599539999999
1136,180124,GREENVIEW REGIONAL HOSPITAL,1801 ASHLEY CIRCLE,BOWLING GREEN,KY,TN - Nashville,42104.0,45.6,23712.04,4987.904,4014.7059999999997,36.9648425,-86.43678799999999
1137,180127,FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,KY - Lexington,40601.0,48.6,20230.862,5123.396,4127.386,38.1600632,-84.9068302
1138,180128,THREE RIVERS MEDICAL CENTER,2485 HIGHWAY 644 PO BOX 769,LOUISA,KY,WV - Huntington,41230.0,41.8,22228.588,4802.912,3801.804,38.0932204,-82.6075913
1139,180130,BAPTIST HOSPITAL EAST,4000 KRESGE WAY,LOUISVILLE,KY,KY - Louisville,40207.0,241.8,13192.254,4490.15,3505.0619999999994,38.2382251,-85.63900459999999
1140,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,"305 LANGDON STREET, P O BOX 620",SOMERSET,KY,KY - Lexington,42502.0,106.0,19096.694,5389.722,4455.030000000001,37.085663,-84.6201361
1141,180138,BAPTIST HOSPITAL NORTHEAST,1025 NEW MOODY LANE,LA GRANGE,KY,KY - Louisville,40031.0,36.2,10583.596,4700.046,3852.6979999999994,38.3963438,-85.37322540000001
1142,180139,KENTUCKY RIVER MEDICAL CENTER,540 JETT DRIVE,JACKSON,KY,KY - Lexington,41339.0,54.0,20613.45,4450.868,3730.8380000000006,37.5659835,-83.36963829999999
1143,180141,UNIVERSITY OF LOUISVILLE HOSPITAL,530 SOUTH JACKSON STREET,LOUISVILLE,KY,KY - Louisville,40202.0,32.2,28354.68,7747.7660000000005,7127.884,38.2480611,-85.74441499999999
1144,180143,SAINT JOSEPH EAST,150 NORTH EAGLE CREEK DRIVE,LEXINGTON,KY,KY - Lexington,40509.0,39.6,12169.688,5307.966,4316.034000000001,37.9991882,-84.4390925
1145,180149,WESTLAKE REGIONAL HOSPITAL,"901 WESTLAKE DRIVE, PO BOX 1269",COLUMBIA,KY,KY - Louisville,42728.0,54.8,11377.920000000002,5585.44,4903.6759999999995,37.0961456,-85.2943286
1146,190001,WASHINGTON ST TAMMANY  REGIONAL MEDICAL CENTER,433 PLAZA ST,BOGALUSA,LA,LA - Metairie,70427.0,32.6,11518.248,4711.282,3820.846,30.7786353,-89.8691253
1147,190002,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,LA - Lafayette,70503.0,129.4,17659.528,5147.304000000001,4121.022,30.202726,-92.0195239
1148,190004,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,THIBODAUX,LA,LA - Houma,70301.0,69.4,16669.688000000002,4515.528,3503.69,29.7810152,-90.805427
1149,190007,NATCHITOCHES REGIONAL MEDICAL CENTER,501 KEYSER AVE,NATCHITOCHES,LA,LA - Shreveport,71457.0,45.6,10615.634000000002,5200.614,4224.278,31.75285,-93.079163
1150,190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,LA - Houma,70360.0,69.4,19528.626,4943.302000000001,3864.8540000000003,29.5972061,-90.7142147
1151,190011,E A CONWAY MEDICAL CENTER,4864 JACKSON STREET,MONROE,LA,LA - Monroe,71202.0,20.333333333333332,11188.703333333333,7243.933333333333,6403.586666666667,32.450962,-92.105542
1152,190013,WEST CALCASIEU CAMERON HOSPITAL,701 EAST CYPRESS STREET,SULPHUR,LA,LA - Lake Charles,70663.0,42.0,13843.014,4711.0419999999995,3468.4199999999996,30.22981499999999,-93.368672
1153,190014,TECHE REGIONAL MEDICAL CENTER,1125 MARGUERITE STREET,MORGAN CITY,LA,LA - Houma,70381.0,39.4,20187.625999999997,5671.762,4892.644,29.7070597,-91.2011455
1154,190015,"NORTH OAKS MEDICAL CENTER, LLC",15790 PAUL VEGA MD DRIVE,HAMMOND,LA,LA - Baton Rouge,70403.0,100.2,40721.736,5447.125999999999,4611.402,30.4678051,-90.45860189999999
1155,190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,LA - Lafayette,70570.0,59.8,13709.665999999997,5612.75,4625.352000000001,30.5447326,-92.0752527
1156,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,ALEXANDRIA,LA,LA - Alexandria,71301.0,96.4,22650.384,5244.7300000000005,3925.0919999999996,31.2833258,-92.46200569999999
1157,190020,LANE REGIONAL MEDICAL CENTER,6300 MAIN STREET,ZACHARY,LA,LA - Baton Rouge,70791.0,51.8,20401.242,4727.876,3753.4880000000003,30.6490105,-91.1375101
1158,190025,SAVOY MEDICAL CENTER,801 POINCIANA AVENUE,MAMOU,LA,LA - Lafayette,70554.0,42.6,19964.722,4486.008,3726.3360000000002,30.6422069,-92.4173673
1159,190026,RAPIDES REGIONAL MEDICAL CENTER,211 4TH STREET,ALEXANDRIA,LA,LA - Alexandria,71301.0,99.8,27038.414,5347.664,4400.986,31.3151413,-92.4500652
1160,190027,CHRISTUS ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY STREET,LAKE CHARLES,LA,LA - Lake Charles,70601.0,85.4,23198.466000000004,4640.093999999999,3415.017999999999,30.2161173,-93.22764860000001
1161,190034,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,LA - Lafayette,70510.0,52.0,14252.434,5301.317999999999,4447.804,29.973708,-92.1077483
1162,190036,OCHSNER FOUNDATION HOSPITAL,1516 JEFFERSON HWY,NEW ORLEANS,LA,LA - New Orleans,70121.0,139.2,15917.240000000002,5902.432000000001,5083.58,29.9611483,-90.1457593
1163,190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,LA - New Orleans,70072.0,79.6,20864.678,5282.954,4410.107999999999,29.8920731,-90.09440389999999
1164,190040,SLIDELL MEMORIAL HOSPITAL AND MEDICAL CENTER,1001 GAUSE BLVD,SLIDELL,LA,LA - Slidell,70458.0,53.4,26784.546000000002,4851.644,4064.786,30.2837269,-89.770201
1165,190041,CHRISTUS SCHUMPERT HEALTH SYSTEM,ONE ST MARY PLACE,SHREVEPORT,LA,LA - Shreveport,71101.0,101.0,21172.066,5487.022,4452.0199999999995,32.4952131,-93.7500123
1166,190044,AMERICAN LEGION HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,LA - Lafayette,70526.0,55.2,6326.558,4630.974,3800.042,30.2260268,-92.3635786
1167,190045,ST TAMMANY PARISH HOSPITAL,1202 S TYLER STREET,COVINGTON,LA,LA - Metairie,70433.0,80.0,27266.22,4921.433999999999,3965.504,30.468666,-90.11284599999999
1168,190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,LA - New Orleans,70115.0,58.8,29480.453999999998,5864.094,5012.882,29.9257745,-90.0923462
1169,190050,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,LA - Lake Charles,70634.0,42.8,21427.91,4866.162,4178.6,30.8419185,-93.2890285
1170,190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,LA - Lafayette,70546.0,81.2,12235.038,4465.272,3716.496,30.2396769,-92.6632714
1171,190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,LA - Lafayette,70562.0,51.2,23053.25,4513.75,3733.898,29.9894767,-91.78581820000001
1172,190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,LA - Lake Charles,70601.0,74.8,24202.112,5845.674000000001,4393.932,30.2046906,-93.19758180000001
1173,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,LA - Baton Rouge,70808.0,146.2,13806.606,5082.99,4121.58,30.403958,-91.10706789999999
1174,190065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA STREET,BATON ROUGE,LA,LA - Baton Rouge,70806.0,80.2,9891.998,5700.838,4689.564,30.4504028,-91.152422
1175,190081,WEST CARROLL MEMORIAL HOSPITAL,522 ROSS STREET,OAK GROVE,LA,LA - Monroe,71263.0,43.8,7181.906,5173.962,4451.882,32.8678886,-91.38321909999999
1176,190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,LA - Shreveport,71270.0,76.8,23762.942000000003,5223.504000000001,4317.62,32.5176592,-92.63358
1177,190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,LA - Shreveport,71075.0,22.8,8569.7,5194.5199999999995,4443.2119999999995,33.010286,-93.44389
1178,190090,WINN PARISH MEDICAL CENTER,301 W BOUNDARY STREET,WINNFIELD,LA,LA - Shreveport,71483.0,35.2,18607.791999999998,5304.246000000001,4474.372,31.9249767,-92.6451199
1179,190098,LSU HEALTH SCIENCES CENTER - SHREVEPORT,1541 KINGS HIGHWAY,SHREVEPORT,LA,LA - Shreveport,71130.0,38.8,11015.782000000001,7309.158,6555.945999999999,32.480733,-93.760888
1180,190099,AVOYELLES HOSPITAL,4231 HIGHWAY 1192,MARKSVILLE,LA,LA - Alexandria,71351.0,55.4,17543.485999999997,5011.396000000001,4317.026,31.1438552,-92.06107349999999
1181,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,LA - Lafayette,70508.0,81.0,14137.84,4914.204,3794.832,30.150517,-92.03698299999999
1182,190106,OAKDALE COMMUNITY HOSPITAL,130 N HOSPITAL DR,OAKDALE,LA,LA - Alexandria,71463.0,23.0,18330.345,6413.995,5629.424999999999,30.81616459999999,-92.64375679999999
1183,190111,WILLIS KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,SHREVEPORT,LA,LA - Shreveport,71103.0,243.6,20982.722,5082.816,4012.4060000000004,32.4840555,-93.7793019
1184,190114,HOMER MEMORIAL HOSPITAL,620 EAST COLLEGE STREET,HOMER,LA,LA - Shreveport,71040.0,44.0,11911.151999999998,4991.178,4152.6900000000005,32.7938992,-93.0624223
1185,190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,LA - Monroe,71220.0,33.4,9025.496000000001,5219.904,4417.9980000000005,32.7748904,-91.9171756
1186,190118,DESOTO REGIONAL HEALTH SYSTEM,207 JEFFERSON STREET,MANSFIELD,LA,LA - Shreveport,71052.0,26.6,10064.28,5417.136,4588.24,32.0359055,-93.70886639999999
1187,190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,MONROE,LA,LA - Monroe,71201.0,94.6,17382.46,5114.1900000000005,4203.552000000001,32.5001003,-92.11330400000001
1188,190135,OCHSNER BAPTIST MEDICAL CENTER LLC,2700 NAPOLEON AVENUE,NEW ORLEANS,LA,LA - New Orleans,70115.0,18.0,13993.744,4537.246000000001,3551.846,29.937375,-90.1035766
1189,190140,FRANKLIN MEDICAL CENTER,2106 LOOP ROAD,WINNSBORO,LA,LA - Monroe,71295.0,61.2,8105.551999999999,5500.523999999999,4712.456,32.1582404,-91.70517989999999
